,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,PTS_away,HOME_TEAM_WINS
745,2015-02-06,1610612760,1610612740,2014,1610612760,113.0,116.0,0
746,2015-02-06,1610612750,1610612763,2014,1610612750,90.0,89.0,1
747,2015-02-06,1610612745,1610612749,2014,1610612745,117.0,111.0,1
748,2015-02-06,1610612765,1610612743,2014,1610612765,98.0,88.0,1
749,2015-02-06,1610612738,1610612755,2014,1610612738,107.0,96.0,1
750,2015-02-06,1610612737,1610612744,2014,1610612737,124.0,116.0,1
751,2015-02-06,1610612761,1610612746,2014,1610612761,123.0,107.0,1
752,2015-02-06,1610612753,1610612747,2014,1610612753,103.0,97.0,1
753,2015-02-06,1610612754,1610612739,2014,1610612754,103.0,99.0,1
754,2015-02-06,1610612751,1610612752,2014,1610612751,92.0,88.0,1
755,2015-02-07,1610612762,1610612758,2014,1610612762,102.0,90.0,1
756,2015-02-07,1610612749,1610612738,2014,1610612749,96.0,93.0,1
757,2015-02-07,1610612742,1610612757,2014,1610612742,111.0,101.0,1
758,2015-02-07,1610612755,1610612766,2014,1610612755,89.0,81.0,1
759,2015-02-07,1610612752,1610612744,2014,1610612752,92.0,106.0,0
760,2015-02-07,1610612764,1610612751,2014,1610612764,114.0,77.0,1
761,2015-02-07,1610612740,1610612741,2014,1610612740,72.0,107.0,0
762,2015-02-08,1610612758,1610612756,2014,1610612758,85.0,83.0,1
763,2015-02-08,1610612761,1610612759,2014,1610612761,87.0,82.0,1
764,2015-02-08,1610612745,1610612757,2014,1610612745,98.0,109.0,0
765,2015-02-08,1610612753,1610612741,2014,1610612753,97.0,98.0,0
766,2015-02-08,1610612765,1610612750,2014,1610612765,101.0,112.0,0
767,2015-02-08,1610612766,1610612754,2014,1610612766,102.0,103.0,0
768,2015-02-08,1610612763,1610612737,2014,1610612763,94.0,88.0,1
769,2015-02-08,1610612739,1610612747,2014,1610612739,120.0,105.0,1
770,2015-02-08,1610612760,1610612746,2014,1610612760,131.0,108.0,1
771,2015-02-09,1610612743,1610612760,2014,1610612743,114.0,124.0,0
772,2015-02-09,1610612742,1610612746,2014,1610612742,98.0,115.0,0
773,2015-02-09,1610612740,1610612762,2014,1610612740,96.0,100.0,0
774,2015-02-09,1610612750,1610612737,2014,1610612750,105.0,117.0,0
775,2015-02-09,1610612749,1610612751,2014,1610612749,103.0,97.0,1
776,2015-02-09,1610612748,1610612752,2014,1610612748,109.0,95.0,1
777,2015-02-09,1610612764,1610612753,2014,1610612764,96.0,80.0,1
778,2015-02-09,1610612755,1610612744,2014,1610612755,84.0,89.0,0
779,2015-02-09,1610612754,1610612759,2014,1610612754,93.0,95.0,0
780,2015-02-10,1610612747,1610612743,2014,1610612747,96.0,106.0,0
781,2015-02-10,1610612763,1610612751,2014,1610612763,95.0,86.0,1
782,2015-02-10,1610612741,1610612758,2014,1610612741,104.0,86.0,1
783,2015-02-10,1610612756,1610612745,2014,1610612756,118.0,127.0,0
784,2015-02-10,1610612766,1610612765,2014,1610612766,78.0,106.0,0
785,2015-02-11,1610612746,1610612745,2014,1610612746,110.0,95.0,1
786,2015-02-11,1610612757,1610612747,2014,1610612757,102.0,86.0,1
787,2015-02-11,1610612742,1610612762,2014,1610612742,87.0,82.0,1
788,2015-02-11,1610612739,1610612748,2014,1610612739,113.0,93.0,1
789,2015-02-11,1610612760,1610612763,2014,1610612760,105.0,89.0,1
790,2015-02-11,1610612740,1610612754,2014,1610612740,93.0,106.0,0
791,2015-02-11,1610612750,1610612744,2014,1610612750,91.0,94.0,0
792,2015-02-11,1610612749,1610612758,2014,1610612749,111.0,103.0,1
793,2015-02-11,1610612761,1610612764,2014,1610612761,95.0,93.0,1
794,2015-02-11,1610612765,1610612759,2014,1610612765,87.0,104.0,0
795,2015-02-11,1610612738,1610612737,2014,1610612738,89.0,88.0,1
796,2015-02-11,1610612753,1610612752,2014,1610612753,89.0,83.0,1
797,2015-02-12,1610612741,1610612739,2014,1610612741,113.0,98.0,1
798,2015-02-19,1610612746,1610612759,2014,1610612746,119.0,115.0,1
799,2015-02-19,1610612760,1610612742,2014,1610612760,104.0,89.0,1
800,2015-02-20,1610612747,1610612751,2014,1610612747,105.0,114.0,0
801,2015-02-20,1610612744,1610612759,2014,1610612744,110.0,99.0,1
802,2015-02-20,1610612758,1610612738,2014,1610612758,109.0,101.0,1
803,2015-02-20,1610612762,1610612757,2014,1610612762,92.0,76.0,1
804,2015-02-20,1610612749,1610612743,2014,1610612749,89.0,81.0,1
805,2015-02-20,1610612742,1610612745,2014,1610612742,111.0,100.0,1
806,2015-02-20,1610612764,1610612739,2014,1610612764,89.0,127.0,0
807,2015-02-20,1610612750,1610612756,2014,1610612750,111.0,109.0,1
808,2015-02-20,1610612752,1610612748,2014,1610612752,87.0,111.0,0
809,2015-02-20,1610612765,1610612741,2014,1610612765,100.0,91.0,1
810,2015-02-20,1610612737,1610612761,2014,1610612737,80.0,105.0,0
811,2015-02-20,1610612755,1610612754,2014,1610612755,95.0,106.0,0
812,2015-02-20,1610612753,1610612740,2014,1610612753,95.0,84.0,1
813,2015-02-21,1610612746,1610612758,2014,1610612746,126.0,99.0,1
814,2015-02-21,1610612745,1610612761,2014,1610612745,98.0,76.0,1
815,2015-02-21,1610612741,1610612756,2014,1610612741,112.0,107.0,1
816,2015-02-21,1610612748,1610612740,2014,1610612748,91.0,105.0,0
817,2015-02-21,1610612766,1610612760,2014,1610612766,103.0,110.0,0
818,2015-02-22,1610612747,1610612738,2014,1610612747,118.0,111.0,1
819,2015-02-22,1610612757,1610612763,2014,1610612757,92.0,98.0,0
820,2015-02-22,1610612742,1610612766,2014,1610612742,92.0,81.0,1
821,2015-02-22,1610612760,1610612743,2014,1610612760,119.0,94.0,1
822,2015-02-22,1610612753,1610612755,2014,1610612753,103.0,98.0,1
823,2015-02-22,1610612754,1610612744,2014,1610612754,104.0,98.0,1
824,2015-02-22,1610612765,1610612764,2014,1610612765,106.0,89.0,1
825,2015-02-22,1610612749,1610612737,2014,1610612749,86.0,97.0,0
826,2015-02-22,1610612752,1610612739,2014,1610612752,83.0,101.0,0
827,2015-02-23,1610612746,1610612763,2014,1610612746,87.0,90.0,0
828,2015-02-23,1610612762,1610612759,2014,1610612762,90.0,81.0,1
829,2015-02-23,1610612756,1610612738,2014,1610612756,110.0,115.0,0
830,2015-02-23,1610612743,1610612751,2014,1610612743,82.0,110.0,0
831,2015-02-23,1610612740,1610612761,2014,1610612740,100.0,97.0,1
832,2015-02-23,1610612745,1610612750,2014,1610612745,113.0,102.0,1
833,2015-02-23,1610612741,1610612749,2014,1610612741,87.0,71.0,1
834,2015-02-23,1610612748,1610612755,2014,1610612748,119.0,108.0,1
835,2015-02-24,1610612742,1610612761,2014,1610612742,99.0,92.0,1
836,2015-02-24,1610612760,1610612754,2014,1610612760,105.0,92.0,1
837,2015-02-24,1610612765,1610612739,2014,1610612765,93.0,102.0,0
838,2015-02-24,1610612764,1610612744,2014,1610612764,107.0,114.0,0
839,2015-02-25,1610612757,1610612759,2014,1610612757,111.0,95.0,1
840,2015-02-25,1610612758,1610612763,2014,1610612758,102.0,90.0,1
841,2015-02-25,1610612762,1610612747,2014,1610612762,97.0,100.0,0
842,2015-02-25,1610612743,1610612756,2014,1610612743,96.0,110.0,0
843,2015-02-25,1610612740,1610612751,2014,1610612740,102.0,96.0,1
844,2015-02-25,1610612750,1610612764,2014,1610612750,97.0,77.0,1
845,2015-02-25,1610612749,1610612755,2014,1610612749,104.0,88.0,1
846,2015-02-25,1610612745,1610612746,2014,1610612745,110.0,105.0,1
847,2015-02-25,1610612741,1610612766,2014,1610612741,86.0,98.0,0
848,2015-02-25,1610612738,1610612752,2014,1610612738,115.0,94.0,1
849,2015-02-25,1610612737,1610612742,2014,1610612737,104.0,87.0,1
850,2015-02-25,1610612753,1610612748,2014,1610612753,90.0,93.0,0
851,2015-02-26,1610612756,1610612760,2014,1610612756,117.0,113.0,1
852,2015-02-26,1610612739,1610612744,2014,1610612739,110.0,99.0,1
853,2015-02-27,1610612757,1610612760,2014,1610612757,115.0,112.0,1
854,2015-02-27,1610612747,1610612749,2014,1610612747,101.0,93.0,1
855,2015-02-27,1610612758,1610612759,2014,1610612758,96.0,107.0,0
856,2015-02-27,1610612743,1610612762,2014,1610612743,82.0,104.0,0
857,2015-02-27,1610612740,1610612748,2014,1610612740,104.0,102.0,1
858,2015-02-27,1610612763,1610612746,2014,1610612763,79.0,97.0,0
859,2015-02-27,1610612745,1610612751,2014,1610612745,102.0,98.0,1
860,2015-02-27,1610612741,1610612750,2014,1610612741,96.0,89.0,1
861,2015-02-27,1610612761,1610612744,2014,1610612761,89.0,113.0,0
862,2015-02-27,1610612765,1610612752,2014,1610612765,115.0,121.0,0
863,2015-02-27,1610612738,1610612766,2014,1610612738,106.0,98.0,1
864,2015-02-27,1610612737,1610612753,2014,1610612737,95.0,88.0,1
865,2015-02-27,1610612755,1610612764,2014,1610612755,89.0,81.0,1
866,2015-02-27,1610612754,1610612739,2014,1610612754,93.0,86.0,1
867,2015-02-28,1610612762,1610612749,2014,1610612762,82.0,75.0,1
868,2015-02-28,1610612756,1610612759,2014,1610612756,74.0,101.0,0
869,2015-02-28,1610612742,1610612751,2014,1610612742,94.0,104.0,0
870,2015-02-28,1610612750,1610612763,2014,1610612750,97.0,101.0,0
871,2015-02-28,1610612752,1610612761,2014,1610612752,103.0,98.0,1
872,2015-02-28,1610612748,1610612737,2014,1610612748,91.0,93.0,0
873,2015-02-28,1610612764,1610612765,2014,1610612764,99.0,95.0,1
874,2015-03-01,1610612743,1610612740,2014,1610612743,92.0,99.0,0
875,2015-03-01,1610612747,1610612760,2014,1610612747,101.0,108.0,0
876,2015-03-01,1610612753,1610612766,2014,1610612753,83.0,98.0,0
877,2015-03-01,1610612754,1610612755,2014,1610612754,94.0,74.0,1
878,2015-03-01,1610612738,1610612744,2014,1610612738,101.0,106.0,0
879,2015-03-01,1610612758,1610612757,2014,1610612758,99.0,110.0,0
880,2015-03-01,1610612745,1610612739,2014,1610612745,105.0,103.0,1
881,2015-03-01,1610612741,1610612746,2014,1610612741,86.0,96.0,0
882,2015-03-02,1610612742,1610612740,2014,1610612742,102.0,93.0,1
883,2015-03-02,1610612750,1610612746,2014,1610612750,105.0,110.0,0
884,2015-03-02,1610612748,1610612756,2014,1610612748,115.0,98.0,1
885,2015-03-02,1610612751,1610612744,2014,1610612751,110.0,108.0,1
886,2015-03-02,1610612755,1610612761,2014,1610612755,103.0,114.0,0
887,2015-03-03,1610612743,1610612749,2014,1610612743,106.0,95.0,1
888,2015-03-03,1610612763,1610612762,2014,1610612763,82.0,93.0,0
889,2015-03-03,1610612741,1610612764,2014,1610612741,97.0,92.0,1
890,2015-03-03,1610612737,1610612745,2014,1610612737,104.0,96.0,1
891,2015-03-03,1610612739,1610612738,2014,1610612739,110.0,79.0,1
892,2015-03-03,1610612766,1610612747,2014,1610612766,104.0,103.0,1
893,2015-03-03,1610612752,1610612758,2014,1610612752,86.0,124.0,0
894,2015-03-04,1610612746,1610612757,2014,1610612746,93.0,98.0,0
895,2015-03-04,1610612744,1610612749,2014,1610612744,102.0,93.0,1
896,2015-03-04,1610612759,1610612758,2014,1610612759,112.0,85.0,1
897,2015-03-04,1610612748,1610612747,2014,1610612748,100.0,94.0,1
898,2015-03-04,1610612760,1610612755,2014,1610612760,123.0,118.0,1
899,2015-03-04,1610612740,1610612765,2014,1610612740,88.0,85.0,1
900,2015-03-04,1610612750,1610612743,2014,1610612750,85.0,100.0,0
901,2015-03-04,1610612745,1610612763,2014,1610612745,100.0,102.0,0
902,2015-03-04,1610612761,1610612739,2014,1610612761,112.0,120.0,0
903,2015-03-04,1610612751,1610612766,2014,1610612751,91.0,115.0,0
904,2015-03-04,1610612738,1610612762,2014,1610612738,85.0,84.0,1
905,2015-03-04,1610612753,1610612756,2014,1610612753,100.0,105.0,0
906,2015-03-04,1610612754,1610612752,2014,1610612754,105.0,82.0,1
907,2015-03-05,1610612757,1610612742,2014,1610612757,94.0,75.0,1
908,2015-03-05,1610612741,1610612760,2014,1610612741,108.0,105.0,1
909,2015-03-06,1610612744,1610612742,2014,1610612744,104.0,89.0,1
910,2015-03-06,1610612759,1610612743,2014,1610612759,120.0,111.0,1
911,2015-03-06,1610612740,1610612738,2014,1610612740,98.0,104.0,0
912,2015-03-06,1610612763,1610612747,2014,1610612763,97.0,90.0,1
913,2015-03-06,1610612745,1610612765,2014,1610612745,103.0,93.0,1
914,2015-03-06,1610612751,1610612756,2014,1610612751,100.0,108.0,0
915,2015-03-06,1610612737,1610612739,2014,1610612737,106.0,97.0,1
916,2015-03-06,1610612764,1610612748,2014,1610612764,99.0,97.0,1
917,2015-03-06,1610612755,1610612762,2014,1610612755,83.0,89.0,0
918,2015-03-06,1610612753,1610612758,2014,1610612753,119.0,114.0,1
919,2015-03-06,1610612754,1610612741,2014,1610612754,98.0,84.0,1
920,2015-03-06,1610612766,1610612761,2014,1610612766,103.0,94.0,1
921,2015-03-07,1610612743,1610612745,2014,1610612743,100.0,114.0,0
922,2015-03-07,1610612749,1610612764,2014,1610612749,91.0,85.0,1
923,2015-03-07,1610612750,1610612757,2014,1610612750,121.0,113.0,1
924,2015-03-07,1610612755,1610612737,2014,1610612755,92.0,84.0,1
925,2015-03-07,1610612752,1610612754,2014,1610612752,86.0,92.0,0
926,2015-03-07,1610612748,1610612758,2014,1610612748,114.0,109.0,1
927,2015-03-07,1610612739,1610612756,2014,1610612739,89.0,79.0,1
928,2015-03-07,1610612740,1610612763,2014,1610612740,95.0,89.0,1
929,2015-03-08,1610612747,1610612742,2014,1610612747,93.0,100.0,0
930,2015-03-08,1610612760,1610612761,2014,1610612760,108.0,104.0,1
931,2015-03-08,1610612753,1610612738,2014,1610612753,103.0,98.0,1
932,2015-03-08,1610612765,1610612766,2014,1610612765,101.0,108.0,0
933,2015-03-08,1610612751,1610612762,2014,1610612751,88.0,95.0,0
934,2015-03-08,1610612744,1610612746,2014,1610612744,106.0,98.0,1
935,2015-03-08,1610612759,1610612741,2014,1610612759,116.0,105.0,1
936,2015-03-09,1610612746,1610612750,2014,1610612746,89.0,76.0,1
937,2015-03-09,1610612756,1610612744,2014,1610612756,80.0,98.0,0
938,2015-03-09,1610612743,1610612752,2014,1610612743,106.0,78.0,1
939,2015-03-09,1610612749,1610612740,2014,1610612749,103.0,114.0,0
940,2015-03-09,1610612741,1610612763,2014,1610612741,91.0,101.0,0
941,2015-03-09,1610612748,1610612738,2014,1610612748,90.0,100.0,0
942,2015-03-09,1610612737,1610612758,2014,1610612737,130.0,105.0,1
943,2015-03-09,1610612766,1610612764,2014,1610612766,69.0,95.0,0
944,2015-03-10,1610612747,1610612765,2014,1610612747,93.0,85.0,1
945,2015-03-10,1610612762,1610612752,2014,1610612762,87.0,82.0,1
946,2015-03-10,1610612759,1610612761,2014,1610612759,117.0,107.0,1
947,2015-03-10,1610612742,1610612739,2014,1610612742,94.0,127.0,0
948,2015-03-10,1610612751,1610612740,2014,1610612751,91.0,111.0,0
949,2015-03-10,1610612754,1610612753,2014,1610612754,118.0,86.0,1
950,2015-03-11,1610612757,1610612745,2014,1610612757,105.0,100.0,1
951,2015-03-11,1610612744,1610612765,2014,1610612744,105.0,98.0,1
952,2015-03-11,1610612756,1610612750,2014,1610612756,106.0,97.0,1
953,2015-03-11,1610612743,1610612737,2014,1610612743,115.0,102.0,1
954,2015-03-11,1610612760,1610612746,2014,1610612760,108.0,120.0,0
955,2015-03-11,1610612749,1610612753,2014,1610612749,97.0,91.0,1
956,2015-03-11,1610612748,1610612751,2014,1610612748,104.0,98.0,1
957,2015-03-11,1610612738,1610612763,2014,1610612738,95.0,92.0,1
958,2015-03-11,1610612755,1610612741,2014,1610612755,95.0,104.0,0
959,2015-03-11,1610612766,1610612758,2014,1610612766,106.0,113.0,0
960,2015-03-12,1610612747,1610612752,2014,1610612747,94.0,101.0,0
961,2015-03-12,1610612759,1610612739,2014,1610612759,125.0,128.0,0
962,2015-03-12,1610612762,1610612745,2014,1610612762,109.0,91.0,1
963,2015-03-12,1610612764,1610612763,2014,1610612764,107.0,87.0,1
964,2015-03-12,1610612754,1610612749,2014,1610612754,109.0,103.0,1
965,2015-03-13,1610612757,1610612765,2014,1610612757,118.0,99.0,1
966,2015-03-13,1610612756,1610612737,2014,1610612756,87.0,96.0,0
967,2015-03-13,1610612743,1610612744,2014,1610612743,114.0,103.0,1
968,2015-03-13,1610612742,1610612746,2014,1610612742,129.0,99.0,1
969,2015-03-13,1610612760,1610612750,2014,1610612760,113.0,99.0,1
970,2015-03-13,1610612761,1610612748,2014,1610612761,102.0,92.0,1
971,2015-03-13,1610612738,1610612753,2014,1610612738,95.0,88.0,1
972,2015-03-13,1610612755,1610612758,2014,1610612755,114.0,107.0,1
973,2015-03-13,1610612766,1610612741,2014,1610612766,101.0,91.0,1
974,2015-03-14,1610612744,1610612752,2014,1610612744,125.0,94.0,1
975,2015-03-14,1610612762,1610612765,2014,1610612762,88.0,85.0,1
976,2015-03-14,1610612763,1610612749,2014,1610612763,96.0,83.0,1
977,2015-03-14,1610612755,1610612751,2014,1610612755,87.0,94.0,0
978,2015-03-14,1610612764,1610612758,2014,1610612764,113.0,97.0,1
979,2015-03-14,1610612754,1610612738,2014,1610612754,89.0,93.0,0
980,2015-03-15,1610612747,1610612737,2014,1610612747,86.0,91.0,0
981,2015-03-15,1610612756,1610612752,2014,1610612756,102.0,89.0,1
982,2015-03-15,1610612761,1610612757,2014,1610612761,97.0,113.0,0
983,2015-03-15,1610612759,1610612750,2014,1610612759,123.0,97.0,1
984,2015-03-15,1610612753,1610612739,2014,1610612753,108.0,123.0,0
985,2015-03-15,1610612740,1610612743,2014,1610612740,111.0,118.0,0
986,2015-03-15,1610612746,1610612745,2014,1610612746,98.0,100.0,0
987,2015-03-15,1610612760,1610612741,2014,1610612760,109.0,100.0,1
988,2015-03-16,1610612744,1610612747,2014,1610612744,108.0,105.0,1
989,2015-03-16,1610612758,1610612737,2014,1610612758,103.0,110.0,0
990,2015-03-16,1610612762,1610612766,2014,1610612762,94.0,66.0,1
991,2015-03-16,1610612742,1610612760,2014,1610612742,119.0,115.0,1
992,2015-03-16,1610612748,1610612739,2014,1610612748,106.0,92.0,1
993,2015-03-16,1610612750,1610612751,2014,1610612750,106.0,122.0,0
994,2015-03-16,1610612763,1610612743,2014,1610612763,92.0,81.0,1
995,2015-03-16,1610612738,1610612755,2014,1610612738,108.0,89.0,1
996,2015-03-16,1610612764,1610612757,2014,1610612764,105.0,97.0,1
997,2015-03-16,1610612754,1610612761,2014,1610612754,98.0,117.0,0
998,2015-03-17,1610612746,1610612766,2014,1610612746,99.0,92.0,1
999,2015-03-17,1610612740,1610612749,2014,1610612740,85.0,84.0,1
1000,2015-03-17,1610612745,1610612753,2014,1610612745,107.0,94.0,1
1001,2015-03-17,1610612752,1610612759,2014,1610612752,104.0,100.0,1
1002,2015-03-17,1610612765,1610612763,2014,1610612765,105.0,95.0,1
1003,2015-03-18,1610612762,1610612764,2014,1610612762,84.0,88.0,0
1004,2015-03-18,1610612744,1610612737,2014,1610612744,114.0,95.0,1
1005,2015-03-18,1610612758,1610612746,2014,1610612758,105.0,116.0,0
1006,2015-03-18,1610612742,1610612753,2014,1610612742,107.0,102.0,1
1007,2015-03-18,1610612760,1610612738,2014,1610612760,122.0,118.0,1
1008,2015-03-18,1610612749,1610612759,2014,1610612749,103.0,114.0,0
1009,2015-03-18,1610612741,1610612754,2014,1610612741,103.0,86.0,1
1010,2015-03-18,1610612761,1610612750,2014,1610612761,105.0,100.0,1
1011,2015-03-18,1610612748,1610612757,2014,1610612748,108.0,104.0,1
1012,2015-03-18,1610612755,1610612765,2014,1610612755,94.0,83.0,1
1013,2015-03-18,1610612739,1610612751,2014,1610612739,117.0,92.0,1
1014,2015-03-19,1610612747,1610612762,2014,1610612747,73.0,80.0,0
1015,2015-03-19,1610612756,1610612740,2014,1610612756,74.0,72.0,1
1016,2015-03-19,1610612745,1610612743,2014,1610612745,118.0,108.0,1
1017,2015-03-19,1610612752,1610612750,2014,1610612752,92.0,95.0,0
1018,2015-03-20,1610612746,1610612764,2014,1610612746,113.0,99.0,1
1019,2015-03-20,1610612744,1610612740,2014,1610612744,112.0,96.0,1
1020,2015-03-20,1610612758,1610612766,2014,1610612758,101.0,91.0,1
1021,2015-03-20,1610612759,1610612738,2014,1610612759,101.0,89.0,1
1022,2015-03-20,1610612742,1610612763,2014,1610612742,101.0,112.0,0
1023,2015-03-20,1610612760,1610612737,2014,1610612760,123.0,115.0,1
1024,2015-03-20,1610612741,1610612761,2014,1610612741,108.0,92.0,1
1025,2015-03-20,1610612748,1610612743,2014,1610612748,108.0,91.0,1
1026,2015-03-20,1610612739,1610612754,2014,1610612739,95.0,92.0,1
1027,2015-03-20,1610612751,1610612749,2014,1610612751,129.0,127.0,1
1028,2015-03-20,1610612755,1610612752,2014,1610612755,97.0,81.0,1
1029,2015-03-20,1610612753,1610612757,2014,1610612753,111.0,104.0,1
1030,2015-03-21,1610612744,1610612762,2014,1610612744,106.0,91.0,1
1031,2015-03-21,1610612763,1610612757,2014,1610612763,97.0,86.0,1
1032,2015-03-21,1610612745,1610612756,2014,1610612745,102.0,117.0,0
1033,2015-03-21,1610612765,1610612741,2014,1610612765,107.0,91.0,1
1034,2015-03-21,1610612754,1610612751,2014,1610612754,111.0,123.0,0
1035,2015-03-22,1610612747,1610612755,2014,1610612747,101.0,87.0,1
1036,2015-03-22,1610612756,1610612742,2014,1610612756,98.0,92.0,1
1037,2015-03-22,1610612750,1610612766,2014,1610612750,98.0,109.0,0
1038,2015-03-22,1610612753,1610612743,2014,1610612753,100.0,119.0,0
1039,2015-03-22,1610612738,1610612765,2014,1610612738,97.0,105.0,0
1040,2015-03-22,1610612758,1610612764,2014,1610612758,109.0,86.0,1
1041,2015-03-22,1610612761,1610612752,2014,1610612761,106.0,89.0,1
1042,2015-03-22,1610612746,1610612740,2014,1610612746,107.0,100.0,1
1043,2015-03-22,1610612737,1610612759,2014,1610612737,95.0,114.0,0
1044,2015-03-22,1610612760,1610612748,2014,1610612760,93.0,75.0,1
1045,2015-03-22,1610612749,1610612739,2014,1610612749,90.0,108.0,0
1046,2015-03-23,1610612744,1610612764,2014,1610612744,107.0,76.0,1
1047,2015-03-23,1610612762,1610612750,2014,1610612762,104.0,106.0,0
1048,2015-03-23,1610612741,1610612766,2014,1610612741,98.0,86.0,1
1049,2015-03-23,1610612752,1610612763,2014,1610612752,82.0,103.0,0
1050,2015-03-23,1610612751,1610612738,2014,1610612751,91.0,110.0,0
1051,2015-03-23,1610612754,1610612745,2014,1610612754,100.0,110.0,0
1052,2015-03-24,1610612757,1610612744,2014,1610612757,108.0,122.0,0
1053,2015-03-24,1610612758,1610612755,2014,1610612758,107.0,106.0,1
1054,2015-03-24,1610612742,1610612759,2014,1610612742,101.0,94.0,1
1055,2015-03-24,1610612760,1610612747,2014,1610612760,127.0,117.0,1
1056,2015-03-24,1610612749,1610612748,2014,1610612749,89.0,88.0,1
1057,2015-03-24,1610612765,1610612761,2014,1610612765,108.0,104.0,1
1058,2015-03-25,1610612756,1610612758,2014,1610612756,99.0,108.0,0
1059,2015-03-25,1610612759,1610612760,2014,1610612759,130.0,91.0,1
1060,2015-03-25,1610612762,1610612757,2014,1610612762,89.0,92.0,0
1061,2015-03-25,1610612743,1610612755,2014,1610612743,85.0,99.0,0
1062,2015-03-25,1610612740,1610612745,2014,1610612740,93.0,95.0,0
1063,2015-03-25,1610612750,1610612747,2014,1610612750,99.0,101.0,0
1064,2015-03-25,1610612763,1610612739,2014,1610612763,89.0,111.0,0
1065,2015-03-25,1610612738,1610612748,2014,1610612738,86.0,93.0,0
1066,2015-03-25,1610612761,1610612741,2014,1610612761,103.0,116.0,0
1067,2015-03-25,1610612764,1610612754,2014,1610612764,101.0,103.0,0
1068,2015-03-25,1610612753,1610612737,2014,1610612753,83.0,95.0,0
1069,2015-03-25,1610612752,1610612746,2014,1610612752,80.0,111.0,0
1070,2015-03-25,1610612766,1610612751,2014,1610612766,88.0,91.0,0
1071,2015-03-26,1610612749,1610612754,2014,1610612749,111.0,107.0,1
1072,2015-03-27,1610612756,1610612757,2014,1610612756,81.0,87.0,0
1073,2015-03-27,1610612743,1610612762,2014,1610612743,107.0,91.0,1
1074,2015-03-27,1610612759,1610612742,2014,1610612759,94.0,76.0,1
1075,2015-03-27,1610612740,1610612758,2014,1610612740,102.0,88.0,1
1076,2015-03-27,1610612763,1610612744,2014,1610612763,84.0,107.0,0
1077,2015-03-27,1610612745,1610612750,2014,1610612745,120.0,110.0,1
1078,2015-03-27,1610612761,1610612747,2014,1610612761,94.0,83.0,1
1079,2015-03-27,1610612752,1610612738,2014,1610612752,92.0,96.0,0
1080,2015-03-27,1610612751,1610612739,2014,1610612751,106.0,98.0,1
1081,2015-03-27,1610612737,1610612748,2014,1610612737,99.0,86.0,1
1082,2015-03-27,1610612764,1610612766,2014,1610612764,110.0,107.0,1
1083,2015-03-27,1610612755,1610612746,2014,1610612755,98.0,119.0,0
1084,2015-03-27,1610612753,1610612765,2014,1610612753,97.0,111.0,0
1085,2015-03-28,1610612757,1610612743,2014,1610612757,120.0,114.0,1
1086,2015-03-28,1610612762,1610612760,2014,1610612762,94.0,89.0,1
1087,2015-03-28,1610612749,1610612744,2014,1610612749,95.0,108.0,0
1088,2015-03-28,1610612741,1610612752,2014,1610612741,111.0,80.0,1
1089,2015-03-28,1610612766,1610612737,2014,1610612766,115.0,100.0,1
1090,2015-03-29,1610612756,1610612760,2014,1610612756,97.0,109.0,0
1091,2015-03-29,1610612754,1610612742,2014,1610612754,104.0,99.0,1
1092,2015-03-29,1610612759,1610612763,2014,1610612759,103.0,89.0,1
1093,2015-03-29,1610612748,1610612765,2014,1610612748,109.0,102.0,1
1094,2015-03-29,1610612738,1610612746,2014,1610612738,106.0,119.0,0
1095,2015-03-29,1610612739,1610612755,2014,1610612739,87.0,86.0,1
1096,2015-03-29,1610612740,1610612750,2014,1610612740,110.0,88.0,1
1097,2015-03-29,1610612751,1610612747,2014,1610612751,107.0,99.0,1
1098,2015-03-29,1610612764,1610612745,2014,1610612764,91.0,99.0,0
1099,2015-03-30,1610612757,1610612756,2014,1610612757,109.0,86.0,1
1100,2015-03-30,1610612750,1610612762,2014,1610612750,84.0,104.0,0
1101,2015-03-30,1610612763,1610612758,2014,1610612763,97.0,83.0,1
1102,2015-03-30,1610612761,1610612745,2014,1610612761,99.0,96.0,1
1103,2015-03-30,1610612737,1610612749,2014,1610612737,101.0,88.0,1
1104,2015-03-30,1610612755,1610612747,2014,1610612755,111.0,113.0,0
1105,2015-03-30,1610612766,1610612738,2014,1610612766,104.0,116.0,0
1106,2015-03-31,1610612746,1610612744,2014,1610612746,106.0,110.0,0
1107,2015-03-31,1610612748,1610612759,2014,1610612748,81.0,95.0,0
1108,2015-03-31,1610612765,1610612737,2014,1610612765,105.0,95.0,1
1109,2015-03-31,1610612751,1610612754,2014,1610612751,111.0,106.0,1
1110,2015-04-01,1610612747,1610612740,2014,1610612747,92.0,113.0,0
1111,2015-04-01,1610612757,1610612746,2014,1610612757,122.0,126.0,0
1112,2015-04-01,1610612762,1610612743,2014,1610612762,98.0,84.0,1
1113,2015-04-01,1610612760,1610612742,2014,1610612760,131.0,135.0,0
1114,2015-04-01,1610612750,1610612761,2014,1610612750,99.0,113.0,0
1115,2015-04-01,1610612749,1610612741,2014,1610612749,95.0,91.0,1
1116,2015-04-01,1610612745,1610612758,2014,1610612745,115.0,111.0,1
1117,2015-04-01,1610612752,1610612751,2014,1610612752,98.0,100.0,0
