,date,game_id,home,away,home_id,away_id,home_pts,away_pts
240,2019-11-25,0021900241,ORL,DET,1610612753.0,1610612765.0,88.0,103.0
241,2019-11-25,0021900242,MEM,IND,1610612763.0,1610612754.0,114.0,126.0
242,2019-11-25,0021900243,MIN,ATL,1610612750.0,1610612737.0,125.0,113.0
243,2019-11-25,0021900244,SAC,BOS,1610612758.0,1610612738.0,102.0,103.0
244,2019-11-25,0021900245,CHA,MIA,1610612766.0,1610612748.0,100.0,117.0
245,2019-11-25,0021900246,PHI,TOR,1610612755.0,1610612761.0,96.0,101.0
246,2019-11-25,0021900247,POR,CHI,1610612757.0,1610612741.0,117.0,94.0
247,2019-11-25,0021900248,UTA,MIL,1610612762.0,1610612749.0,118.0,122.0
248,2019-11-25,0021900249,LAL,SAS,1610612747.0,1610612759.0,114.0,104.0
249,2019-11-25,0021900250,OKC,GSW,1610612760.0,1610612744.0,100.0,97.0
250,2019-11-26,0021900251,LAC,DAL,1610612746.0,1610612742.0,114.0,99.0
251,2019-11-26,0021900252,WAS,DEN,1610612764.0,1610612743.0,104.0,117.0
252,2019-11-27,0021900253,BKN,BOS,1610612751.0,1610612738.0,110.0,121.0
253,2019-11-27,0021900254,DET,CHA,1610612765.0,1610612766.0,101.0,102.0
254,2019-11-27,0021900255,ORL,CLE,1610612753.0,1610612739.0,116.0,104.0
255,2019-11-27,0021900256,UTA,IND,1610612762.0,1610612754.0,102.0,121.0
256,2019-11-27,0021900257,SAC,PHI,1610612758.0,1610612755.0,91.0,97.0
257,2019-11-27,0021900258,NYK,TOR,1610612752.0,1610612761.0,98.0,126.0
258,2019-11-27,0021900259,MIA,HOU,1610612748.0,1610612745.0,108.0,117.0
259,2019-11-27,0021900260,LAC,MEM,1610612746.0,1610612763.0,121.0,119.0
260,2019-11-27,0021900261,ATL,MIL,1610612737.0,1610612749.0,102.0,111.0
261,2019-11-27,0021900262,MIN,SAS,1610612750.0,1610612759.0,113.0,101.0
262,2019-11-27,0021900263,WAS,PHX,1610612764.0,1610612756.0,140.0,132.0
263,2019-11-27,0021900264,LAL,NOP,1610612747.0,1610612740.0,114.0,110.0
264,2019-11-27,0021900265,OKC,POR,1610612760.0,1610612757.0,119.0,136.0
265,2019-11-27,0021900266,CHI,GSW,1610612741.0,1610612744.0,90.0,104.0
266,2019-11-29,0021900267,BOS,BKN,1610612738.0,1610612751.0,107.0,112.0
267,2019-11-29,0021900268,CHA,DET,1610612766.0,1610612765.0,110.0,107.0
268,2019-11-29,0021900269,TOR,ORL,1610612761.0,1610612753.0,90.0,83.0
269,2019-11-29,0021900270,MIL,CLE,1610612749.0,1610612739.0,119.0,110.0
270,2019-11-29,0021900271,PHI,NYK,1610612755.0,1610612752.0,101.0,95.0
271,2019-11-29,0021900272,ATL,IND,1610612737.0,1610612754.0,104.0,105.0
272,2019-11-29,0021900273,GSW,MIA,1610612744.0,1610612748.0,105.0,122.0
273,2019-11-29,0021900274,UTA,MEM,1610612762.0,1610612763.0,103.0,94.0
274,2019-11-29,0021900275,NOP,OKC,1610612740.0,1610612760.0,104.0,109.0
275,2019-11-29,0021900276,LAC,SAS,1610612746.0,1610612759.0,97.0,107.0
276,2019-11-29,0021900277,DAL,PHX,1610612742.0,1610612756.0,120.0,113.0
277,2019-11-29,0021900278,CHI,POR,1610612741.0,1610612757.0,103.0,107.0
278,2019-11-29,0021900279,WAS,LAL,1610612764.0,1610612747.0,103.0,125.0
279,2019-11-30,0021900280,DEN,SAC,1610612743.0,1610612758.0,97.0,100.0
280,2019-11-30,0021900281,IND,PHI,1610612754.0,1610612755.0,116.0,119.0
281,2019-11-30,0021900282,ATL,HOU,1610612737.0,1610612745.0,111.0,158.0
282,2019-11-30,0021900283,CHA,MIL,1610612766.0,1610612749.0,96.0,137.0
283,2019-12-01,0021900284,MIA,BKN,1610612748.0,1610612751.0,109.0,106.0
284,2019-12-01,0021900285,BOS,NYK,1610612738.0,1610612752.0,113.0,104.0
285,2019-12-01,0021900286,MEM,MIN,1610612763.0,1610612750.0,115.0,107.0
286,2019-12-01,0021900287,DAL,LAL,1610612742.0,1610612747.0,114.0,100.0
287,2019-12-01,0021900288,SAS,DET,1610612759.0,1610612765.0,98.0,132.0
288,2019-12-01,0021900289,OKC,NOP,1610612760.0,1610612740.0,107.0,104.0
289,2019-12-01,0021900290,GSW,ORL,1610612744.0,1610612753.0,96.0,100.0
290,2019-12-01,0021900291,UTA,TOR,1610612762.0,1610612761.0,110.0,130.0
291,2019-12-01,0021900292,WAS,LAC,1610612764.0,1610612746.0,125.0,150.0
292,2019-12-02,0021900293,PHX,CHA,1610612756.0,1610612766.0,109.0,104.0
293,2019-12-02,0021900294,UTA,PHI,1610612762.0,1610612755.0,94.0,103.0
294,2019-12-02,0021900295,GSW,ATL,1610612744.0,1610612737.0,79.0,104.0
295,2019-12-02,0021900296,IND,MEM,1610612754.0,1610612763.0,117.0,104.0
296,2019-12-02,0021900297,NYK,MIL,1610612752.0,1610612749.0,88.0,132.0
297,2019-12-02,0021900298,CHI,SAC,1610612741.0,1610612758.0,113.0,106.0
298,2019-12-03,0021900299,DET,CLE,1610612765.0,1610612739.0,127.0,94.0
299,2019-12-03,0021900300,ORL,WAS,1610612753.0,1610612764.0,127.0,120.0
300,2019-12-03,0021900301,MIA,TOR,1610612748.0,1610612761.0,121.0,110.0
301,2019-12-03,0021900302,DAL,NOP,1610612742.0,1610612740.0,118.0,97.0
302,2019-12-03,0021900303,HOU,SAS,1610612745.0,1610612759.0,133.0,135.0
303,2019-12-03,0021900304,LAL,DEN,1610612747.0,1610612743.0,105.0,96.0
304,2019-12-03,0021900305,POR,LAC,1610612757.0,1610612746.0,97.0,117.0
305,2019-12-04,0021900306,GSW,CHA,1610612744.0,1610612766.0,91.0,106.0
306,2019-12-04,0021900307,MIL,DET,1610612749.0,1610612765.0,127.0,103.0
307,2019-12-04,0021900308,PHX,ORL,1610612756.0,1610612753.0,114.0,128.0
308,2019-12-04,0021900309,BKN,ATL,1610612751.0,1610612737.0,130.0,118.0
309,2019-12-04,0021900310,MIA,BOS,1610612748.0,1610612738.0,93.0,112.0
310,2019-12-04,0021900311,MEM,CHI,1610612763.0,1610612741.0,99.0,106.0
311,2019-12-04,0021900312,IND,OKC,1610612754.0,1610612760.0,107.0,100.0
312,2019-12-04,0021900313,MIN,DAL,1610612750.0,1610612742.0,114.0,121.0
313,2019-12-04,0021900314,LAL,UTA,1610612747.0,1610612762.0,121.0,96.0
314,2019-12-04,0021900315,SAC,POR,1610612758.0,1610612757.0,116.0,127.0
315,2019-12-05,0021900316,PHI,WAS,1610612755.0,1610612764.0,113.0,119.0
316,2019-12-05,0021900317,DEN,NYK,1610612743.0,1610612752.0,129.0,92.0
