,Unnamed: 0,DATE,1610612739,1610612744,1610612745,1610612737,1610612764,1610612763,1610612741,1610612746,1610612751,1610612749,1610612759,1610612757,1610612738,1610612742,1610612740,1610612761,1610612750,1610612752,1610612755,1610612747,1610612754,1610612756,1610612766,1610612748,1610612760,1610612762,1610612758,1610612765,1610612743,1610612753
87,87,2015-01-23,,,,,,,1552.101909032726,1620.9021692151246,1445.0863496054224,1475.8392693036783,1631.1673076748089,1627.952510631017,1389.0561172961725,,,,,,,,,,,,,1435.680981895218,,,,
88,88,2015-01-24,1487.3680571801383,1727.7852996890044,1605.6857488183555,1689.305053289273,,,1562.7466138181644,,,,1633.3710956486839,,1395.9101745458772,1611.6114289770483,1505.6189798561313,1559.1095739788861,1316.278087079643,1308.6818485917618,1263.3707341950999,1366.6577233422827,1460.679549459835,1581.535449853379,1455.420267711728,1473.8979832440305,1593.1440439831044,,1382.6214654970665,,1455.3578504686166,1328.4654983567432
89,89,2015-01-25,,,,,1542.2860515485197,1606.1276707712548,,,1428.082980953908,1484.4567120445354,,1631.7691723696346,,,,,,1306.3943229010588,1261.7236504377545,,,,1457.707793402431,,,1452.6843505467325,,1458.1254487227832,,
90,90,2015-01-26,1497.9670555194703,1728.4238498588586,1612.1772538237528,1690.3456093467985,1547.3526058590824,,1542.2453633685197,1641.0917215958614,,1481.9720318890263,1635.855775804193,,1395.271624376023,1605.89700182361,1511.3334070095696,1561.7162855639249,1315.2375310221175,,,1360.1662183368853,1468.1226952997856,1561.3458974726423,,1494.3992336936751,1582.5450456437725,,,1455.5187371377444,1450.291296158054,1321.0223525167926
91,91,2015-01-27,,,,,,1607.5898540724302,,1642.7119508692406,,,,,1411.1342660030489,,1514.8659459564205,,1313.725921734315,,1258.1911114909035,,,,,,1584.056654931575,1436.8217089197067,,,1448.6710668846747,1319.5601692156172
92,92,2015-01-28,1509.0468497050288,1717.9144024972998,,,1552.8043409011823,1629.4763507816297,1552.7548107300786,,,1494.1073685039514,,,,1584.0105051144105,,1574.2592573903228,,,,1354.7144832947854,1455.5797234733877,,,1482.26389707875,,,,1444.438942952186,,
93,93,2015-01-29,1516.682617140095,,1616.3068487357439,1692.2328214849508,1546.9785380145331,,,1647.2814395339633,1426.1957688157556,,1638.5281978357368,1624.1334049345683,1399.608744364352,1579.8809102024195,1499.7353784698403,1577.9945319695523,1325.2514433730119,1321.9627127817068,1280.065408585773,,,1567.1717003592914,1455.035371370887,,1568.4882650509269,1432.252220254984,1378.886190917837,1422.5646458573165,1463.801634371255,
94,94,2015-01-30,,,,,,1635.8991113368143,1543.0190973657482,,,1504.1279776694223,,,,,,,,1316.059212253019,,1364.4501966591158,1461.4832240020755,,,,,,,,1457.3788738160704,1309.5395600501463
95,95,2015-01-31,1520.4350437684125,1699.7702253671353,1621.089256710092,1695.9864154835582,,,1538.3967788120215,1638.9708685219302,1420.4384593974535,,,1620.379810935961,1394.826336390004,1596.9773221177447,1508.0459494818733,1583.7518413878545,1317.385604215046,,1287.9312477437388,,,1571.7940189130181,,1465.1674851634248,,1450.3963973851485,1375.1337642895196,,,
96,96,2015-02-01,1529.6798337854002,1705.4415194831895,1604.1141337371096,1696.5466773606124,1539.1182068956166,1641.262180501267,,1661.733446969048,,1513.0499745328407,1615.7656193886191,1611.4578140725425,,1602.9178781837732,,1591.612172506771,1308.1408141980583,,1287.3709858666846,,1449.1585992521293,1566.122724796964,1476.3739761393504,,1563.125195886474,,1387.4583890394658,1439.539768830299,1436.0402690476071,1303.5990039841179
97,97,2015-02-02,,,,,,,,,,,,,1384.7343947284664,,,,,1325.5862112111463,,1354.9231977009886,,,,1475.2594268249622,,,,,,
98,98,2015-02-03,1532.0332750124433,,,1678.4443722797141,1528.6703428543155,1645.6806925451,,1654.1849198036784,1427.986986562823,1527.507303151167,,,,1604.0159404803806,1526.1482545627716,1577.1548438884447,1307.0427519014509,,1285.0175446396415,,,1561.7042127531308,1486.8218401806514,,1564.5898519927268,,,,,1302.1343478778651
99,99,2015-02-04,,1712.6855351644942,,,,,,,,,,1612.6749503853039,1397.4501215815615,,,,,1312.8704843580513,1295.0671693645922,,,,,1463.8767773058612,,1449.1792610723871,1380.214373358161,1450.9224183494,1425.9906443226564,
100,100,2015-02-05,,1717.7833645338194,1609.5215909651504,1681.557784102757,1525.5569310312726,1652.7054063779578,1532.9893215839807,,1456.3467703183712,1530.0765293211614,1616.8355131639573,,1402.2191186087105,1598.9181111110554,1512.535691346462,1548.7950601328964,1311.9637537041447,,,1352.3539715309942,1453.8860397573067,,,1458.9557755031674,1578.2024152090364,1442.1545472395294,,1446.1949778442226,1421.2216472955074,1301.064454102527
101,101,2015-02-06,1543.9570532284497,,,,1518.9369015131329,,,1642.261141587672,,,,1621.6101314964196,,1609.9912091546066,,,,,,,,1552.769031642015,1493.4418696987912,,,,1369.1412753146099,,,
102,102,2015-02-07,1537.8617886574139,1710.7128931293075,1613.0717629140925,1688.628255507269,,1644.696500393595,,1628.538642144439,1458.4383585462035,1526.5263573722193,1620.5886827911802,,1406.617515376921,,1521.8399894923728,1562.5175595761293,1319.9726596885075,1310.778896130219,1290.6687725963818,1345.9479563907223,1459.9813043283425,1556.070482823057,,1455.2026058759445,1568.8981170631257,1438.8530960584874,,1452.3748929096769,1415.0417322300532,1307.4704692427988
103,103,2015-02-08,,1713.8460556012876,,,1531.7815377277207,,1565.935250907542,,1445.5937223316157,1528.6178381586792,,1614.3315839222905,1404.526034590461,1617.2697567287357,1488.8940601688114,,,1307.645733658239,1303.4052772334476,,,,1480.7053650617254,,,1444.4572230322951,1363.537148340802,,,
104,104,2015-02-09,1541.2899174610695,,1597.8068040466642,1682.4115418293404,,1650.9132140715235,1567.991056284661,1613.059612241869,,,1614.597450304949,1629.5965427897188,,,,1568.5087920623605,1341.4016488400055,,,1342.5198275870666,1465.9502180398954,1549.494528852113,1474.7364513501725,,1584.3771469656958,,1370.1131023117462,1430.945903758179,,1305.4146638656798
105,105,2015-02-10,,1715.463246757957,,1686.3103277624086,1534.7365449504894,,,1633.693495913774,1442.1059609028634,1532.1055995874315,1618.601331447812,,,1596.6358730568306,1478.9309538221992,,1337.5028629069373,1303.4831112618604,1301.7880860767782,,1461.9463368970323,,,1459.365228272323,1592.2727942072506,1454.4203293789074,,,1407.1460849884984,1302.459656642911
106,106,2015-02-11,,,1609.460000119419,,,1653.1704914090026,1571.743685017598,,1439.8486835653844,,,,,,,,,,,1330.7564818174083,,1537.8413327793583,1442.0279131511168,,,,1366.3604735788092,1463.6544419572347,1418.9094307581568,
107,107,2015-02-12,1548.718477489183,1716.9997186456915,1601.415065707198,1679.3094563085515,1531.9739395114325,1641.0661361214582,,1641.738430325995,,1534.7715979120167,1630.4314102123465,1631.5461442149413,1411.5269060443181,1598.9788275364708,1461.026021230403,1571.2713975014174,1335.9663910192028,1298.3055125190076,,1328.8068803921858,1479.8512694888284,,,1451.9366682442096,1604.377149494795,1452.0773748992672,1363.694475254224,1451.8243631927003,,1307.6372553857639
108,108,2015-02-13,1540.6288088257334,,,,,,1579.8333536810476,,,,,,,,,,,,,,,,,,,,,,,
109,109,2015-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,2015-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,2015-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113,2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,2015-02-20,,,,,,,,1645.7463728121684,,,1626.4234677261732,,,1590.2175482383127,,,,,,,,,,,1613.1384287929532,,,,,
116,116,2015-02-21,1575.9034902545375,1721.7826627136358,1593.7060751194663,1643.9776364355387,1496.6992580826284,,1569.0754596845845,,1449.1907450673589,1538.2398879176308,1621.6405236582289,1613.1578369552499,1404.1102312658609,1597.9265388260444,1447.7695902514604,1606.6032173744302,1342.7267686166902,1283.1841006866932,1293.7142066474485,1319.4648188902113,1487.9251489181581,1531.0809551818709,,1467.058080076524,,1470.4656821589585,1371.1111500326813,1462.5822571891633,1415.4411407525427,1320.8936863647066
117,117,2015-02-22,,,1606.0555910680232,,,,1573.0204770934067,1648.979897970976,,,,,,,1466.686776222295,1594.2537014258733,,,,,,1527.1359377730487,1435.6747825263963,1448.1408941056893,1619.4915594176737,,1367.8776248738736,,,
118,118,2015-02-23,1582.4483401844645,1709.9418936880777,,1654.7576876153457,1485.3924545681753,1650.950824683424,,,,1527.4598367378237,,1603.2731483932841,1396.1665959917812,1601.2212393330424,,,,1276.6392507567662,1289.5657468247953,1327.408454164291,1499.7659179437162,,1432.3800820193983,,1624.056613659227,,,1473.8890607036165,1410.8760865109894,1325.0421461873598
119,119,2015-02-24,,,1607.9312848583172,,,1658.6847922517877,1580.6255394153945,1641.2459304026122,1474.912704473016,1519.854774415836,1610.0069719230355,,1409.8191237384626,,1472.8561019807344,1588.084375667434,1340.8510748263961,,1286.2053811414287,,,1513.4834100263672,,1451.501259789056,,1482.099233894152,,,1385.1541271053322,
120,120,2015-02-25,1591.8778516961038,1714.9615512526389,,,1480.372797003614,,,,,,,,,1606.5088349076946,,1582.7967800927818,,,,,1495.284994739569,,,,1628.5375368633743,,,1464.4595491919772,,
121,121,2015-02-26,,,1613.3454451644118,1662.5809174948788,1461.5418397956953,1638.0874044315347,1557.1979135478664,1635.8317700965176,1469.7114385830425,1522.6908648511828,1600.3543921154862,1612.9257282008334,1415.7361608416038,1598.6856050281615,1478.0573678707078,,1359.682032034315,1270.722213653625,1283.3692907060818,1338.8174453886684,,1525.0368534698157,1455.8077078869264,1456.5598649918902,,1470.6902426697745,1388.4750126941267,,1373.6006836618837,1319.9835409845255
122,122,2015-02-27,1603.8406565064283,1702.9987464423143,,,,,,,,,,,,,,,,,,,,1531.4428831492594,,,1622.1315071839306,,,,,
123,123,2015-02-28,1595.161362301387,1720.260335439896,1615.435289308182,1663.4827181817652,1449.7137807183597,1616.7542846656434,1559.2748764320233,1657.164889862409,1467.6215944392723,1510.6536713996534,1607.3146488873647,1616.8059028067007,1422.9203201624562,,1480.9810315707957,1565.5351910952002,1357.605069150158,1287.791422188656,1295.1973497834174,1350.8546388401978,1503.9642889446102,,1448.623548566074,1453.6362012918023,1618.2513325780633,1488.388313420694,1381.5147559222482,1447.3903406569461,1355.9026129109643,1319.081740297639
124,124,2015-03-01,,,,1666.5650050184217,1453.8860647110362,1619.960406223592,,,1487.7581700315668,1504.4765160398408,1629.4056083609296,,,1578.549029435867,,1553.4657165097906,1354.3989475922094,1299.8608967740656,,,,1509.3519236756945,,1450.5539144551458,,1494.5654687805065,,1443.2180566642696,,
125,125,2015-03-02,1592.2213023379416,1723.2148904995222,1618.3753492716276,,,,1548.8166847668524,1667.6230815275799,,,,1623.0571937703698,1419.96576510283,,1488.634061974392,,,,1291.3979093878518,1346.7569316993745,1507.7637293401758,,1460.66051285798,,1622.3490397188866,,1375.263464958579,,1348.2495825073681,1307.0447760057332
126,126,2015-03-03,,1715.7839215061883,,,,,,1670.3480701465787,1495.1891390249007,,,,,1582.7910825789468,1484.392008831312,1558.969754102395,1351.6739589732106,,1285.8938717952474,,,1496.8456078744935,,1463.0602302563468,,,,,,
127,127,2015-03-04,1598.5694174954472,,1613.5247163637343,1671.415637926315,1450.8954023597241,1598.858524324255,1551.8073471181644,,,1491.0966867113384,,,1413.6176499453243,,,,,1271.4518700834828,,1345.1972899820319,,,1462.2201545753226,,,1515.6673506798434,1403.6724916491619,,1361.6294118358705,
128,128,2015-03-05,1609.7517538262928,1717.849320123792,1606.5101833337715,,,1605.873057354218,,1659.1778196208297,1466.7427364594778,1489.0312880937347,1633.6792822377283,1634.2274442961188,1417.6900836343243,,1487.4795584245633,1547.7874177715494,1333.4871683397746,1267.8613686503234,1285.1115524750014,1342.2737010116296,1511.3542307733353,1501.7510881015723,1490.6665571407455,1465.9838192267491,1623.1313590391326,1511.5949169908433,1399.3988177723631,1440.1305070710184,1379.8162024693065,1302.1392957786543
129,129,2015-03-06,,,,,,,1556.8225288903773,,,,,1642.5433150543247,,1574.475211820741,,,,,,,,,,,1618.1161772669197,,,,,
130,130,2015-03-07,1604.8767756117322,1722.3043481361317,1609.5469697938495,1676.2906161408755,1454.3356513671877,1607.3038762069145,1546.4170743170894,,1455.3945470821723,,1635.4297702398524,,1430.693378169317,1570.0201838084013,1474.4762638895706,1539.5320244098543,,,1280.5385348420193,1340.842882158933,1521.7596853466232,1513.0992774788779,1498.9219505024405,1462.5435702192856,,1516.1679346238254,1392.4322234522213,1437.0937206109404,1378.0657144671825,1309.1058900987962
131,131,2015-03-08,1609.3573342074803,,1616.979357443322,1656.170535900032,1449.9334701640043,1598.6144824813498,,,,1493.433469296918,,1625.771996267894,,,1483.1656576151354,,1350.2584871262052,1263.8411246186158,1300.6586150828628,,1525.7799293783307,1508.6187188831298,,1465.9262343792043,,,1389.0495592923025,,1370.63332681771,
132,132,2015-03-09,,1726.8194385056322,,,,,1541.596551552415,1654.6627292513292,1445.7327702631526,,1640.2502930045268,,1423.0879601968486,1574.9338584296956,,1536.616063477495,,,,1335.9292075376386,,,1508.5492950020964,,1621.0321381992792,1525.829711442845,,1427.4663761112845,,1316.7113080712645
133,133,2015-03-10,,1736.1748037260434,,1659.365882810979,1482.1657382818594,1610.6843459108784,1529.5266881228863,1656.307552797252,,1477.647617750243,,,1439.3669463085155,,1498.9515091618105,,1348.6136635802825,1255.5181537433784,,,,1499.2633536627186,1476.3170268842414,1449.6472482675374,,,1385.8542123813556,,1378.9562976929474,
134,134,2015-03-11,1638.7111217131444,,,,,,,,1426.4380720560875,,1644.470436487479,,,1545.5800709240316,1518.2462073688755,1532.3959199945427,,1254.366600480746,,1344.7278392977043,1531.087093857161,,,,,1526.9812647054775,,1418.6677443512187,,1311.4041435924341
135,135,2015-03-12,,1737.220612480741,1612.4688600700763,1638.2141631217028,,1603.5552627667473,1535.2200999780205,1670.839216680717,1421.7956956596452,1479.9121193814185,,1630.2824936411398,1446.4960294526466,,,,1345.514723827357,,1294.9652032277286,,,1502.362293415644,1461.4377251790095,1454.2896246639798,1606.500474315814,,1400.7335140865875,1417.621935596521,1400.1080173822236,1309.1396419612586
136,136,2015-03-13,1646.6221706795402,,1598.0416674330988,,1499.8558760050262,1585.8651250435805,,,,1475.839205135305,1636.5593875210832,,,,,,,1269.2422970974758,,1329.8521426809746,1535.1600081032745,,,,,1541.408457342455,,,,
137,137,2015-03-14,,1715.5715864289498,,1646.7036186868338,,,1525.8213231311906,1646.9036948839064,,,,1633.8704929566045,1449.3695547004784,1569.5155927208423,,1537.1919602330454,1343.2941780646413,,1303.5572775973887,,,1493.872837850513,1470.8365020258393,1449.4935844254771,1608.7210200785298,,1392.1414397169274,1414.0339362810564,1421.7570434340148,1306.2661167134268
138,138,2015-03-15,,1716.8584697467131,,,1505.4553600604977,1590.6880389759808,,,1429.6526044705581,1471.0162912029048,,,1460.430578472784,,,,,1267.9554137797124,1295.7003687864758,,1524.098984330969,,,,,1543.4204509841402,1386.5419556614559,1412.0219426393712,,
139,139,2015-03-16,1651.148773001457,,1605.7429014215077,1649.378224083587,,,1521.4282738446311,1639.2024608954976,,,1639.3841106117964,1648.1012871510181,,,1503.152924146367,1522.9611660386317,1340.4694549739281,1265.3734506804074,,1327.1775372842214,,1496.454800949818,,,1613.1140693650893,,,,1436.8503266565233,1301.73951439151
140,140,2015-03-17,1633.165260847424,1717.3109033226888,,1653.5677324670373,1516.003411343189,1594.1346375500423,,,1444.2752768569915,,,1637.5532358683267,1465.0978090066903,1574.5931056459324,,1545.0307803129415,1325.8467825874948,,1291.0331382525694,1326.7251037082458,1502.0293700566592,,1460.9596547837245,1467.47709657951,1608.0365564399992,1553.297298226255,1382.3524472780055,,1433.4037280824618,
141,141,2015-03-18,,,1607.3915859920953,,,1580.4502430695231,,1641.5109924444894,,1468.6876889608277,1625.957213694694,,,,1505.481526388444,,,1278.8003475975097,,,,,1458.6511232347327,,,,,1425.7063371198903,,1300.0908298209224
142,142,2015-03-19,1638.1286893344034,1725.148666804588,,1645.7299689851382,1525.7781015961598,,1530.37652900976,1647.0929232166252,1439.311848370012,1459.8787084469786,1634.766194208543,1629.51993828004,1463.0002675887997,1575.7171531191334,,1546.5708670560596,1324.3066958443767,,1303.485177918002,,1493.0811148915304,,,1475.510394167797,1610.1340978578899,1543.5226079732843,1376.7705165058696,1413.2542974544579,,1298.9667823477214
143,143,2015-03-20,,,1610.3058981551692,,,,,,,,,,,,1502.1305820418143,,1331.061531166004,1272.0455122758824,,1321.5244668262314,,1499.8057452964479,,,,1548.7232448552986,,,1430.489415919388,
144,144,2015-03-21,1639.962300036339,1728.1598362415145,,1638.6780137466753,1521.001350937215,1595.55895358777,1540.4339889084115,1651.86967387557,1442.8340482969572,1456.3565085200335,1638.0735953765054,1613.213998319802,1459.6928664208374,1560.6084426008865,1499.1194126048877,1536.513407157408,,1263.9199028903208,1311.6107873035635,,1491.2475041895948,,1448.9548752601613,1483.4542832234358,1617.1860530963527,,1386.466764480441,,1422.545526863749,1315.2727223079594
145,145,2015-03-22,,1731.8303718190136,1585.3539351839997,,,1603.4861216814377,1524.940970119972,,1461.3585258941096,,,1605.2868302261343,,,,,,,,,1472.7230265924425,1524.7577082676173,,,,1545.0527092777995,,1428.7473162428973,,
146,146,2015-03-23,1650.8675303064404,,,1616.6429293038402,1500.578745363896,,,1654.5182221292384,,1445.451278249932,1660.1086798193405,,1445.9000749991128,1554.5960064393419,1496.4708643512192,1538.878899017084,1320.7641669193317,1261.5544110306448,1303.4086868713985,1329.7265672583965,,1530.770144429162,1459.2522395068336,1478.1520985340173,1622.4882377857712,,1406.88937005376,1442.540107664622,1437.9331387473667,1299.8851104243417
147,147,2015-03-24,,1736.4094930778647,1595.2543056763654,,1495.9996241050449,1609.1369478844622,1530.656073777703,,1438.3579923749649,,,,1468.9006085182575,,,,1332.0657243454912,1255.9035848276203,,,1462.8226561000768,,1453.5371358491025,,,1533.75115185164,,,,
148,148,2015-03-25,,1747.8375849762133,,,,,,,,1448.5529174435724,1651.5245861552235,1593.8587383277857,,1563.180100103459,,1532.6394481363234,,,1301.7637112236912,1328.2355405733233,,,,1475.050459340377,1623.9792644708443,,1408.5343457014674,1448.7795585453825,,
149,149,2015-03-26,1672.2855854503257,,1600.1078126462323,1621.0674923074564,1488.6144928712781,1587.7188927405768,1547.8046802381016,1660.0133195468072,1446.4858583614323,,1667.1302110736976,1600.2938306525186,1457.4060596798438,,1491.6173573813523,1515.490841675925,1325.2666132878962,1250.4084874100515,1326.9991072698595,1335.0346516309182,1470.2077873338435,1512.246781996539,1445.409269862635,1486.5450081787908,1608.3736395523702,1527.316059526907,1427.0577081340903,,1412.6977427011984,1295.4605474207256
150,150,2015-03-27,,,,,,,,,,1453.1845662658234,,,,,,,,,,,1465.5761385115925,,,,,,,,,
151,151,2015-03-28,1658.6867578668966,1762.123199921998,1601.7621242035261,1625.315398559161,1491.6726263740593,1573.433277794792,,1665.9354931951384,1460.0846859448613,,1673.3139408549823,1608.369710228085,1461.4923015594086,1556.9963703221742,1497.9690949525173,1518.4762211540158,1323.6123017306024,1246.3222455304867,1321.0769336215283,1332.0492721528274,,1504.1709024209727,1442.3511363598539,1482.2971019270863,,1512.4929585587956,1420.7059705629254,1459.2367301142303,1427.52084366931,1285.0033758518778
152,152,2015-03-29,,1766.9730119447652,,1607.5153198404764,,,1550.8625906753969,,,1448.3347542430563,,1610.4617059761695,,,,,,1243.2643350931914,,,,,1460.1512150785384,,1601.4425388602433,1519.4240592509225,,,1425.4288479212255,
153,153,2015-03-30,1659.133021998011,,1610.5072595512745,,1482.927491026311,1568.1023693658553,,1673.9429672458623,1463.3409839880696,,1678.644849283919,,1453.4848275086847,1550.1795338595446,1502.8766331693398,,1318.7047635137799,,1320.630669490414,1328.792974109619,1472.3929749742222,1492.4176578296665,,1487.3511888320404,1613.1957834515495,,,1454.1826432092762,,
154,154,2015-03-31,,,1605.0794525785568,1611.242416203251,,1572.2685388492412,,,,1444.6076578802817,,1617.2865872961468,1469.9941071185485,,,1523.9040281267335,1307.8212745230549,,1314.068404932605,1335.355238667428,,1485.5927765096892,1443.6419354686745,,,1530.3075482416475,1416.5398010795395,,,
155,155,2015-04-01,,1773.4604110252237,,1598.598583761505,,,,1667.4555681654037,1468.2220091924105,,1687.552094605983,,,,,,,,,,1467.5119497698813,,,1478.4439435099764,,,,1466.826475651022,,
156,156,2015-04-02,,,1606.7199244734363,,1486.4653562262001,,1544.3919974332698,1674.9808349082732,1471.099640131958,1451.0782511224088,1690.3459820485164,1609.7613205532773,1478.0717604720319,1560.634618063313,1515.869590909365,1531.8807596508072,1299.844542998981,1240.386704153644,1310.5305397327159,1322.362280927403,1459.434296416398,,1457.3690954428262,,1602.740699247781,1535.504904597518,1414.89932918466,1453.0993156768704,1420.231491565355,1282.2094884093444
157,157,2015-04-03,1664.4720695621281,1774.0579133398444,1616.8653857470154,,,,,,,,,,,1550.489156789734,,,,,,,,1484.9952741950685,,1473.1048959458592,,,,,,
158,158,2015-04-04,,,,,1488.8833604695178,1579.1708716762869,1547.7387798350808,,1477.1559685939224,1465.7056074155512,1693.9279063826157,1619.4108067825873,1463.4444041788895,,1523.5747436249524,1525.824431188843,1281.9066849190306,1237.9686999103262,,1312.712794698093,1469.8750444435477,,1446.9283474156764,,1595.8383664207354,,1407.1941764690725,1449.7525332750595,1416.6495672312558,1300.147346489295
159,159,2015-04-05,,1781.401799008868,,1607.104879505413,1506.091975093587,1561.9622570522176,,1681.8330548051658,1468.6496728500144,1448.1481552146813,,1623.528553404409,1470.1154677809889,1543.1452711207103,1519.4569970031307,1519.1533675867436,,,1309.1429809666568,,,1488.985500424737,1448.3159061817355,1470.1233055491539,,1531.5146783678495,,1452.7341236717648,1409.7973473343632,1317.7047986901648
160,160,2015-04-06,1667.1483047129489,1768.5522891934206,1624.1666007252384,,,,1545.06254468426,1687.829881679934,,,1706.777416198063,,,,,,,1247.272639702454,1299.839041174529,1306.7159678233247,1481.931641971405,,,1458.0667080212966,1588.5371514425124,1538.5697317609256,1400.1391230759964,,,
161,161,2015-04-07,,,,,,,,,1481.2040385420028,,,1610.9741877124206,,,,,,,,,,,,,,,,,,
162,162,2015-04-08,,1759.6362695425937,,1614.7545826544783,,,,1688.4294417610377,,,1724.682447142062,,,,1528.3730166539576,,1279.2510636791715,,,1306.116407742221,,1481.3357972756717,1443.8247738554621,1462.55784034757,1570.6321204985134,,1402.7947443158555,,,
163,163,2015-04-09,1671.4553146687679,,1619.3591139787877,1619.6749420732015,1519.921644899972,1576.2631995493925,1537.7942348418694,,1476.2836791232796,1443.8411452588623,1729.4899338885127,1613.165935074573,1483.8210989042868,1545.9432396257323,1514.0720741567827,1535.791970067891,1277.059316317019,1239.2678305208392,1286.009371368144,1299.9242095254604,1489.9364511530198,1478.5378287706496,1427.1861713743147,,,1542.5774502072375,1398.7870258695436,1439.0284925484668,1415.989545551124,1324.9731085325554
164,164,2015-04-10,,1763.2206484714322,,,,,1549.8275026402025,,,,,1609.5815561457346,,,,,,,,,,,,1450.5245725492368,,,,,,
165,165,2015-04-11,1650.2233162267353,,1615.4665748801635,1624.4016231175158,1499.4434803388285,1581.336492316002,,,1496.7618436844232,1449.771242635016,1733.382472987137,,1505.0530973463194,1549.551088615663,1521.706782121248,1538.86080613785,1271.5999017354095,1233.3377331446854,,1305.3836241070699,1497.4433657115817,1470.9031208061845,1422.4594903300003,,1574.1132772377664,1537.504157440628,1395.3058691302906,1431.521577989905,1412.3816965611932,1321.9042724625965
166,166,2015-04-12,,1763.6450660676885,,,,1577.708746397212,1551.2565244075884,1692.0571876798276,,,,1596.5038788877478,,,,1544.6934598856567,1271.1754841391532,1240.4541595085632,1284.5803496007582,,,,,1444.6919188014301,,1550.5818346986148,,,,1314.7878460987188
167,167,2015-04-13,1619.154465901409,,1619.0628568652603,1613.7572298412922,1510.087873615052,,,,1482.0528576883614,1464.4802286310778,1735.7889451449232,,1536.1219476716458,1556.5546838295725,1518.1105001361511,,,,,1298.3800288931604,1508.1004832073588,1468.4966486483981,1405.4838296226055,,1563.4561597419893,,1388.5074213705207,1448.4972386972997,1419.180144320963,
168,168,2015-04-14,1622.4817840498974,1765.3091188758483,1625.572319886702,1594.6533614086889,,1576.0446935890523,1573.8644670256558,1693.4135851596302,1459.444915070294,1472.0298527647378,,1588.0418117227698,,1546.5312395245123,1524.364302848317,,1264.9216814269873,1259.5580279411665,1277.0307254670981,1293.8622611236576,,,1398.9743666011639,1447.6798872704662,1571.9182269069672,1560.605279003675,1393.0251891400235,1445.1699205488112,1417.8237468411605,1311.7998776296827
169,169,2015-04-15,,,,,1505.8352113332533,,,1699.972664282343,,,,,1539.4662441324322,,,1541.3491634248703,,,,,1512.3531454891577,1461.9375695256854,,,,,,,,
170,170,2015-04-16,1625.159215508865,1766.1851379836605,1635.2906718904155,1589.0112146721474,1503.1577798742858,1581.8154898671387,1579.5066137621973,,1463.408613531793,1464.128995255148,1725.6666652262859,1576.851441997216,1547.367101642022,1557.7216092500662,1534.4865827669544,1543.6901475033446,1257.2575534947086,1247.1285723398353,1272.245409231852,1275.738287539692,1506.5823492110712,,1396.6333825226895,1452.4652035057125,1579.582354839246,1550.8869269999614,1411.149162723989,1457.5993761501425,1416.9477277333483,1307.8361791681837
171,171,2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,2015-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,173,2015-04-19,,1767.901082751063,1640.0994454121903,,1516.2737692859932,,1583.962741138634,,,1459.6728678787113,,,,1552.9128357282914,1532.7706379995518,1530.5741580916372,,,,,,,,,,,,,,
174,174,2015-04-20,1630.8307115088828,,,1592.0669145440972,,1590.2013992946731,,1710.0035280593995,1460.3529136598431,,1715.6358014492293,1568.4655325696815,1541.695605642004,,,,,,,,,,,,,,,,,
175,175,2015-04-21,,1769.9771178087558,,,,,1587.5224818589697,,,1456.1131271583756,,,,,1530.694602941859,,,,,,,,,,,,,,,
176,176,2015-04-22,1634.802992709615,,1645.2401955015923,,1532.2426130644374,,,,,,,,1537.7233244412719,1547.7720856388894,,1514.605314313193,,,,,,,,,,,,,,
177,177,2015-04-23,,,,1594.5428526635158,,1598.3389883209475,,1701.3490532245212,1457.8769755404246,,1724.2902762841077,1560.3279435434072,,,,,,,,,,,,,,,,,,
178,178,2015-04-24,1643.980056958723,1773.5010872992962,,,,,1594.989150579987,,,1448.6464584373584,,,1528.5462601921638,,1527.1706334513187,,,,,,,,,,,,,,,
179,179,2015-04-25,,,1650.1171491942102,,1537.4234356538213,,,1689.171025390526,,,1736.4683041181029,,,1542.8951319462715,,1509.424491723809,,,,,,,,,,,,,,
180,180,2015-04-26,,1779.436057667349,,1584.2057007497187,,1607.9116420969594,1589.305880749358,,1468.2141274542216,1454.3297282679873,,1550.7552897673952,,,1521.235663083266,,,,,,,,,,,,,,,
181,181,2015-04-27,1652.5504919084092,,1638.170065430258,,1550.5743285030694,,,1704.6215504263,,,1721.0177790823288,,1519.9758252424776,1554.8422157102236,,1496.273598874561,,,,,,,,,,,,,,
182,182,2015-04-28,,,,1576.7492490204413,,1600.7756475857943,1574.1729538007583,,1475.670579183499,1469.462655216587,,1557.8912842785603,,,,,,,,,,,,,,,,,,
183,183,2015-04-29,,,1642.5537830987641,,,,,1696.2437163963102,,,1729.3956131123186,,,1550.4584980417176,,,,,,,,,,,,,,,,
